location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Bauang - Coastal,La Union,150,5,5,4927000.0,32847.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2024
Mandurriao - CBD Fringe,Iloilo,85,2,1,5065000.0,59593.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2023
Diversion Road Corridor,Iloilo,30,1,2,1718000.0,57254.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2023
Mandurriao - CBD Fringe,Iloilo,42,1,1,2236000.0,53249.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
San Fernando City,La Union,150,5,4,3731000.0,24874.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,30,1,2,1921000.0,64035.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
San Juan - Surf Town,La Union,120,2,2,4873000.0,40607.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2023
Diversion Road Corridor,Iloilo,85,1,1,4485000.0,52770.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,150,4,5,12539000.0,83594.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2024
San Juan - Beach District,La Union,180,6,5,6603000.0,36686.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2023
San Juan - Beach District,La Union,60,1,1,3186000.0,53093.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2023
San Fernando City,La Union,72,3,3,1730000.0,24034.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
Mandurriao - CBD Fringe,Iloilo,42,1,1,2699000.0,64255.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2024
Mandurriao - CBD Fringe,Iloilo,60,2,1,3273000.0,54553.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
Jaro - Residential,Iloilo,100,1,1,4407000.0,44068.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,100,3,4,7270000.0,72703.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,180,5,5,14220000.0,78999.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2024
Diversion Road Corridor,Iloilo,50,1,2,2907000.0,58139.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
Bauang - Coastal,La Union,180,4,3,7191000.0,39950.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Mandurriao - CBD Fringe,Iloilo,150,4,3,9210000.0,61402.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Mandurriao - CBD Fringe,Iloilo,100,3,4,6319000.0,63192.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
Jaro - Residential,Iloilo,72,3,2,2812000.0,39058.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2023
San Fernando City,La Union,42,2,3,1097000.0,26128.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2024
Molo - Heritage District,Iloilo,180,6,5,7954000.0,44188.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
San Juan - Surf Town,La Union,85,3,2,3688000.0,43385.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
San Juan - Beach District,La Union,180,6,5,7277000.0,40425.0,Townhouse,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2023
Mandurriao - CBD Fringe,Iloilo,50,2,2,3414000.0,68281.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
San Fernando City,La Union,180,4,5,4802000.0,26677.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,120,4,5,9342000.0,77846.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,150,3,2,12553000.0,83686.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2024
Bauang - Inland,La Union,150,5,6,3325000.0,22164.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2024
San Juan - Beach District,La Union,85,2,2,3901000.0,45895.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2023
San Juan - Surf Town,La Union,30,1,1,1173000.0,39100.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,50,2,3,3529000.0,70585.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2024
San Fernando City,La Union,180,5,6,5342000.0,29680.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
San Fernando City,La Union,120,4,3,3336000.0,27804.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
Bauang - Inland,La Union,180,6,6,4234000.0,23522.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2023
San Fernando City,La Union,42,1,2,1189000.0,28306.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
Mandurriao - CBD Fringe,Iloilo,180,4,4,11943000.0,66349.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
Diversion Road Corridor,Iloilo,100,3,3,5399000.0,53988.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
San Fernando City,La Union,85,3,2,2329000.0,27405.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Diversion Road Corridor,Iloilo,150,5,4,7771000.0,51809.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2023
Molo - Heritage District,Iloilo,50,1,1,2269000.0,45378.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2023
San Juan - Surf Town,La Union,100,3,4,4567000.0,45674.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2024
San Juan - Beach District,La Union,180,6,7,8103000.0,45018.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q3,2023
Mandurriao - CBD Fringe,Iloilo,50,1,1,2564000.0,51287.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
Bauang - Inland,La Union,72,3,3,1846000.0,25640.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2023
San Juan - Surf Town,La Union,42,1,1,1726000.0,41098.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
Mandurriao - CBD Fringe,Iloilo,60,1,1,3178000.0,52967.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
Molo - Heritage District,Iloilo,100,2,3,4157000.0,41568.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2023
Mandurriao - CBD Fringe,Iloilo,42,1,1,2890000.0,68805.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2024
Diversion Road Corridor,Iloilo,50,2,3,2897000.0,57935.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,60,1,1,4897000.0,81610.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2023
Mandurriao - CBD Fringe,Iloilo,180,6,7,10370000.0,57611.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2024
Molo - Heritage District,Iloilo,100,2,3,3759000.0,37594.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2023
San Fernando City,La Union,30,1,1,811000.0,27018.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
Molo - Heritage District,Iloilo,42,2,2,1852000.0,44101.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2024
Bauang - Coastal,La Union,60,1,2,2323000.0,38712.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Molo - Heritage District,Iloilo,100,1,1,4021000.0,40213.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,50,1,1,3618000.0,72354.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2023
Diversion Road Corridor,Iloilo,150,5,6,9113000.0,60752.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2024
San Fernando City,La Union,60,2,2,1613000.0,26890.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
San Juan - Surf Town,La Union,85,3,3,3791000.0,44602.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2023
San Juan - Beach District,La Union,72,2,2,2934000.0,40748.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2023
Bauang - Coastal,La Union,150,5,6,5575000.0,37168.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2024
Bauang - Inland,La Union,150,5,4,3465000.0,23101.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2024
Jaro - Residential,Iloilo,50,1,1,2004000.0,40074.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
Bauang - Coastal,La Union,50,2,1,1706000.0,34129.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2024
San Juan - Beach District,La Union,85,1,1,3926000.0,46187.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2024
Mandurriao - CBD Fringe,Iloilo,50,1,1,3535000.0,70699.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Mandurriao - CBD Fringe,Iloilo,180,4,4,11844000.0,65799.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2024
San Juan - Surf Town,La Union,85,3,2,3485000.0,41005.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2023
San Fernando City,La Union,120,2,3,2868000.0,23902.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Jaro - Residential,Iloilo,180,6,6,7110000.0,39499.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Jaro - Residential,Iloilo,30,1,1,1241000.0,41359.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2023
Mandurriao - CBD Fringe,Iloilo,120,3,4,7257000.0,60472.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
San Juan - Beach District,La Union,30,1,1,1446000.0,48206.0,Townhouse,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2024
Molo - Heritage District,Iloilo,42,2,3,1691000.0,40271.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2024
Jaro - Residential,Iloilo,30,1,2,1535000.0,51157.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2023
San Fernando City,La Union,100,3,2,2374000.0,23745.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
Molo - Heritage District,Iloilo,150,3,3,6102000.0,40683.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2024
Bauang - Coastal,La Union,120,3,2,3962000.0,33018.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
Jaro - Residential,Iloilo,42,2,1,2220000.0,52846.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
San Fernando City,La Union,42,1,1,1150000.0,27376.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
Bauang - Inland,La Union,60,2,3,1425000.0,23756.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2024
Diversion Road Corridor,Iloilo,50,1,2,2488000.0,49757.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
San Juan - Surf Town,La Union,50,2,2,2194000.0,43887.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2024
Jaro - Residential,Iloilo,100,1,2,4855000.0,48549.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
Bauang - Inland,La Union,30,1,1,652000.0,21740.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2023
San Juan - Surf Town,La Union,180,5,4,6494000.0,36078.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
San Fernando City,La Union,72,1,2,1657000.0,23011.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2024
Diversion Road Corridor,Iloilo,100,2,3,6081000.0,60806.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
Jaro - Residential,Iloilo,85,3,4,3721000.0,43772.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
San Juan - Surf Town,La Union,150,5,6,5908000.0,39384.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2023
Jaro - Residential,Iloilo,42,1,2,1897000.0,45164.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2024
Mandurriao - CBD Fringe,Iloilo,30,1,1,2154000.0,71811.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
San Juan - Surf Town,La Union,180,6,5,7209000.0,40049.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
San Juan - Beach District,La Union,72,3,2,3716000.0,51604.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,180,4,5,13355000.0,74193.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2023
Bauang - Inland,La Union,50,1,1,1283000.0,25662.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2024
Mandurriao - CBD Fringe,Iloilo,50,2,3,2704000.0,54082.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2024
Mandurriao - CBD Fringe,Iloilo,100,3,4,7285000.0,72849.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,100,3,4,7545000.0,75454.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Molo - Heritage District,Iloilo,85,2,1,3371000.0,39653.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2023
Molo - Heritage District,Iloilo,42,1,1,2025000.0,48210.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
Jaro - Residential,Iloilo,30,1,1,1250000.0,41666.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2023
Mandurriao - CBD Fringe,Iloilo,30,1,2,1797000.0,59913.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
Bauang - Inland,La Union,50,1,1,1030000.0,20601.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2024
San Fernando City,La Union,30,1,1,742000.0,24748.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2023
San Fernando City,La Union,100,3,4,2456000.0,24561.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2023
Mandurriao - CBD Fringe,Iloilo,150,4,5,10159000.0,67724.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2024
San Juan - Beach District,La Union,120,4,3,4535000.0,37794.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2023
San Juan - Surf Town,La Union,50,1,2,2262000.0,45250.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,72,1,2,6101000.0,84741.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2023
Molo - Heritage District,Iloilo,85,1,1,4018000.0,47271.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2024
Diversion Road Corridor,Iloilo,60,1,1,3667000.0,61109.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2023
Molo - Heritage District,Iloilo,60,1,1,3179000.0,52984.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2023
San Fernando City,La Union,85,3,2,2465000.0,29001.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Molo - Heritage District,Iloilo,85,1,1,3523000.0,41444.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
Molo - Heritage District,Iloilo,42,2,2,2026000.0,48244.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
Molo - Heritage District,Iloilo,120,2,2,4615000.0,38457.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2024
Diversion Road Corridor,Iloilo,120,2,2,6220000.0,51837.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2023
San Juan - Beach District,La Union,42,2,3,1906000.0,45388.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2024
Bauang - Inland,La Union,42,1,1,1049000.0,24970.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2024
Jaro - Residential,Iloilo,50,1,1,2014000.0,40277.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
Jaro - Residential,Iloilo,30,1,1,1391000.0,46368.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
Jaro - Residential,Iloilo,180,5,4,7792000.0,43288.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,50,2,3,3889000.0,77781.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2024
Diversion Road Corridor,Iloilo,30,1,1,1799000.0,59964.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,42,2,1,3167000.0,75414.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,60,2,1,4549000.0,75813.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Molo - Heritage District,Iloilo,150,4,5,5613000.0,37418.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,60,1,2,4517000.0,75278.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2023
San Juan - Surf Town,La Union,150,4,3,5545000.0,36968.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2023
Mandurriao - CBD Fringe,Iloilo,150,5,5,7621000.0,50805.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
San Juan - Surf Town,La Union,85,2,3,3516000.0,41363.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2023
Diversion Road Corridor,Iloilo,150,5,5,9004000.0,60027.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2023
Diversion Road Corridor,Iloilo,60,1,2,3190000.0,53174.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
Molo - Heritage District,Iloilo,72,3,2,2690000.0,37361.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2024
Molo - Heritage District,Iloilo,42,1,1,1788000.0,42579.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2024
San Fernando City,La Union,150,3,2,4196000.0,27972.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2024
San Fernando City,La Union,30,1,1,971000.0,32358.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,50,1,1,3542000.0,70842.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2023
Mandurriao - CBD Fringe,Iloilo,72,1,2,4838000.0,67201.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Jaro - Residential,Iloilo,42,2,3,1744000.0,41520.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Molo - Heritage District,Iloilo,42,1,1,1711000.0,40736.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
Jaro - Residential,Iloilo,120,3,3,5915000.0,49294.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2023
Molo - Heritage District,Iloilo,180,5,4,6641000.0,36897.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
Mandurriao - CBD Fringe,Iloilo,30,1,2,1489000.0,49628.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
San Juan - Beach District,La Union,180,5,4,7268000.0,40380.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2024
Mandurriao - CBD Fringe,Iloilo,60,2,3,3772000.0,62872.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
Bauang - Inland,La Union,150,3,2,3600000.0,23999.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2023
Bauang - Inland,La Union,30,1,1,720000.0,23995.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2024
Mandurriao - CBD Fringe,Iloilo,42,1,2,2770000.0,65948.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Diversion Road Corridor,Iloilo,150,5,6,8467000.0,56445.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2024
San Juan - Surf Town,La Union,60,1,2,2099000.0,34983.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2024
Diversion Road Corridor,Iloilo,150,3,3,8009000.0,53395.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2024
San Juan - Surf Town,La Union,120,2,1,4875000.0,40625.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2024
Diversion Road Corridor,Iloilo,85,1,1,4144000.0,48750.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
Diversion Road Corridor,Iloilo,42,1,1,2147000.0,51108.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2023
Bauang - Coastal,La Union,85,2,2,3518000.0,41391.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2024
San Juan - Beach District,La Union,30,1,1,1377000.0,45907.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2023
San Fernando City,La Union,180,5,4,4263000.0,23684.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2023
Bauang - Coastal,La Union,72,3,4,2317000.0,32180.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2023
San Fernando City,La Union,150,3,4,3931000.0,26206.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Diversion Road Corridor,Iloilo,42,2,3,2446000.0,58249.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2023
San Juan - Surf Town,La Union,42,1,1,1801000.0,42890.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2024
Jaro - Residential,Iloilo,85,1,2,3487000.0,41024.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2024
Bauang - Inland,La Union,85,1,1,2003000.0,23569.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2024
Molo - Heritage District,Iloilo,30,1,2,1403000.0,46770.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2023
Molo - Heritage District,Iloilo,72,1,2,3445000.0,47841.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
Mandurriao - CBD Fringe,Iloilo,72,1,1,4339000.0,60257.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2024
San Juan - Beach District,La Union,50,1,2,2169000.0,43378.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2023
Bauang - Inland,La Union,72,2,2,1662000.0,23079.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2024
Jaro - Residential,Iloilo,72,2,3,2896000.0,40225.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2023
Iloilo Business Park - Megaworld,Iloilo,120,2,1,9372000.0,78096.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2023
Mandurriao - CBD Fringe,Iloilo,72,1,1,3661000.0,50848.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2024
San Fernando City,La Union,50,1,1,1251000.0,25026.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2023
Iloilo Business Park - Megaworld,Iloilo,120,2,2,8143000.0,67860.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2024
Jaro - Residential,Iloilo,30,1,1,1222000.0,40735.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2024
Molo - Heritage District,Iloilo,42,2,2,1673000.0,39826.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2023
Diversion Road Corridor,Iloilo,150,5,5,6879000.0,45861.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
Molo - Heritage District,Iloilo,50,1,1,1869000.0,37374.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2023
Iloilo Business Park - Megaworld,Iloilo,85,1,1,6053000.0,71213.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2023
Molo - Heritage District,Iloilo,120,4,3,6012000.0,50100.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
San Juan - Beach District,La Union,100,3,2,4646000.0,46460.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,50,1,2,3207000.0,64147.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2024
Jaro - Residential,Iloilo,150,3,3,7295000.0,48636.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Mandurriao - CBD Fringe,Iloilo,60,1,1,3591000.0,59852.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
Bauang - Inland,La Union,150,3,3,3872000.0,25811.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,120,3,2,7650000.0,63747.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2024
Molo - Heritage District,Iloilo,60,1,2,2861000.0,47679.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,72,3,4,6582000.0,91423.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2023
Mandurriao - CBD Fringe,Iloilo,85,2,2,4908000.0,57746.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2024
San Fernando City,La Union,30,1,1,688000.0,22943.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
San Fernando City,La Union,42,1,2,1102000.0,26244.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2023
Bauang - Inland,La Union,42,2,2,1085000.0,25824.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2024
Bauang - Inland,La Union,30,1,1,789000.0,26284.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2023
Bauang - Inland,La Union,42,2,2,974000.0,23194.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2023
Bauang - Coastal,La Union,72,1,1,2808000.0,39006.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2023
San Fernando City,La Union,150,5,4,4829000.0,32193.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Bauang - Coastal,La Union,72,2,3,2675000.0,37147.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2023
Bauang - Coastal,La Union,30,1,1,1061000.0,35365.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2024
