location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Jaro - Residential,Iloilo,227.0,2,1,11246942.0,49546.0,House,13.65,3.7,7.0,6.5,0.073,0.1301,Q1,2025
Jaro - Residential,Iloilo,254.0,1,1,12857226.0,50619.0,Townhouse,13.74,4.0,7.0,6.5,0.087,0.1332,Q1,2025
Jaro - Residential,Iloilo,147.0,2,1,6124314.0,41662.0,House,14.2,2.7,7.0,6.5,0.398,0.1694,Q1,2025
Jaro - Residential,Iloilo,250.0,2,2,11224500.0,44898.0,Condo,13.75,2.7,7.0,6.5,0.203,0.1159,Q2,2025
Jaro - Residential,Iloilo,133.0,3,2,6700274.0,50378.0,Condo,13.15,4.5,7.0,6.5,0.138,0.2,Q3,2024
Jaro - Residential,Iloilo,267.0,1,1,12844302.0,48106.0,Townhouse,13.98,3.7,7.0,6.5,0.205,0.1054,Q3,2025
Jaro - Residential,Iloilo,85.0,3,2,3294005.0,38753.0,House,13.41,3.2,7.0,6.5,0.19,0.0938,Q2,2024
Jaro - Residential,Iloilo,134.0,4,4,5913018.0,44127.0,House,14.65,2.9,7.0,6.5,0.15,0.1962,Q1,2024
Jaro - Residential,Iloilo,124.0,2,2,5892976.0,47524.0,Lot,14.07,3.2,7.0,6.5,0.079,0.178,Q1,2024
Jaro - Residential,Iloilo,224.0,2,2,10250688.0,45762.0,House,13.64,2.8,7.0,6.5,0.302,0.1359,Q3,2025
Jaro - Residential,Iloilo,36.0,2,1,1471644.0,40879.0,Condo,13.72,4.0,7.0,6.5,0.079,0.1649,Q4,2025
Jaro - Residential,Iloilo,236.0,3,2,10429784.0,44194.0,Condo,13.24,3.0,7.0,6.5,0.353,0.12,Q2,2025
Jaro - Residential,Iloilo,30.0,3,2,1197960.0,39932.0,House,13.56,4.2,7.0,6.5,0.107,0.1133,Q1,2025
Jaro - Residential,Iloilo,105.0,1,1,3949365.0,37613.0,Townhouse,14.41,3.3,7.0,6.5,0.334,0.1499,Q2,2025
Jaro - Residential,Iloilo,176.0,3,3,7397456.0,42031.0,House,14.89,2.9,7.0,6.5,0.366,0.1356,Q1,2024
Jaro - Residential,Iloilo,62.0,2,1,2507404.0,40442.0,House,14.29,3.2,7.0,6.5,0.074,0.1673,Q1,2025
Jaro - Residential,Iloilo,149.0,2,2,6961876.0,46724.0,House,13.96,1.9,7.0,6.5,0.057,0.1193,Q2,2025
Jaro - Residential,Iloilo,279.0,1,1,13690809.0,49071.0,House,13.83,3.4,7.0,6.5,0.428,0.173,Q4,2025
Jaro - Residential,Iloilo,234.0,5,4,12316590.0,52635.0,Townhouse,13.62,3.4,7.0,6.5,0.219,0.1856,Q3,2024
Jaro - Residential,Iloilo,32.0,2,2,1136320.0,35510.0,Condo,14.82,4.0,7.0,6.5,0.291,0.1131,Q4,2024
Jaro - Residential,Iloilo,175.0,2,1,8193850.0,46822.0,Townhouse,13.92,2.4,7.0,6.5,0.03,0.0983,Q2,2025
Jaro - Residential,Iloilo,177.0,1,1,8256165.0,46645.0,House,14.85,4.2,7.0,6.5,0.14,0.1461,Q2,2024
Jaro - Residential,Iloilo,42.0,3,3,1670508.0,39774.0,Condo,14.56,4.0,7.0,6.5,0.237,0.1864,Q2,2024
Jaro - Residential,Iloilo,190.0,2,1,8331500.0,43850.0,House,13.3,4.3,7.0,6.5,0.401,0.1716,Q1,2024
Mandurriao - CBD Fringe,Iloilo,35.0,1,1,2215605.0,63303.0,Condo,12.15,4.4,8.5,8.0,0.105,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,235.0,3,3,14852235.0,63201.0,Lot,12.0,4.7,8.5,8.0,0.333,0.1831,Q4,2024
Mandurriao - CBD Fringe,Iloilo,163.0,3,3,9025799.0,55373.0,House,12.77,3.3,8.5,8.0,0.329,0.2,Q4,2025
Mandurriao - CBD Fringe,Iloilo,81.0,2,2,4950558.0,61118.0,Townhouse,11.9,4.8,8.5,8.0,0.133,0.1511,Q3,2025
Mandurriao - CBD Fringe,Iloilo,106.0,3,3,6368692.0,60082.0,Townhouse,12.47,6.4,8.5,8.0,0.288,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,114.0,1,1,6926754.0,60761.0,House,11.49,4.4,8.5,8.0,0.283,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,31.0,2,1,1475817.0,47607.0,Condo,11.59,4.4,8.5,8.0,0.381,0.1504,Q2,2024
Mandurriao - CBD Fringe,Iloilo,265.0,3,3,19286965.0,72781.0,Townhouse,12.29,4.9,8.5,8.0,0.079,0.2,Q2,2025
Mandurriao - CBD Fringe,Iloilo,229.0,4,3,16148622.0,70518.0,House,12.43,5.5,8.5,8.0,0.104,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,250.0,2,1,16856000.0,67424.0,House,11.62,5.1,8.5,8.0,0.229,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,115.0,1,1,7756980.0,67452.0,Lot,12.01,3.2,8.5,8.0,0.039,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,167.0,3,2,10997451.0,65853.0,House,11.45,4.8,8.5,8.0,0.199,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,141.0,4,3,8288403.0,58783.0,House,11.93,6.0,8.5,8.0,0.359,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,146.0,2,2,9500512.0,65072.0,Townhouse,12.33,4.9,8.5,8.0,0.084,0.1634,Q4,2024
Mandurriao - CBD Fringe,Iloilo,175.0,2,1,10987900.0,62788.0,House,11.83,3.8,8.5,8.0,0.218,0.188,Q2,2025
Mandurriao - CBD Fringe,Iloilo,140.0,1,1,8554420.0,61103.0,Townhouse,11.9,4.7,8.5,8.0,0.446,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,222.0,3,3,13419456.0,60448.0,Condo,11.55,3.7,8.5,8.0,0.238,0.1433,Q1,2024
Mandurriao - CBD Fringe,Iloilo,39.0,4,4,2212548.0,56732.0,Condo,11.74,5.2,8.5,8.0,0.234,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,74.0,3,3,4647940.0,62810.0,House,12.7,3.9,8.5,8.0,0.26,0.1557,Q4,2024
Mandurriao - CBD Fringe,Iloilo,252.0,2,1,18656064.0,74032.0,Condo,12.03,4.5,8.5,8.0,0.1,0.2,Q3,2025
Mandurriao - CBD Fringe,Iloilo,249.0,3,3,17382441.0,69809.0,Lot,11.6,4.0,8.5,8.0,0.083,0.2,Q4,2025
Mandurriao - CBD Fringe,Iloilo,233.0,4,4,15311595.0,65715.0,Condo,11.87,4.2,8.5,8.0,0.311,0.1921,Q1,2024
Mandurriao - CBD Fringe,Iloilo,119.0,2,2,7071456.0,59424.0,House,11.36,5.4,8.5,8.0,0.19,0.1666,Q2,2025
Mandurriao - CBD Fringe,Iloilo,141.0,4,3,9581937.0,67957.0,Condo,11.59,4.6,8.5,8.0,0.145,0.1977,Q4,2025
Mandurriao - CBD Fringe,Iloilo,31.0,2,1,1969337.0,63527.0,Lot,12.54,4.2,8.5,8.0,0.033,0.2,Q4,2025
Mandurriao - CBD Fringe,Iloilo,96.0,2,1,5129472.0,53432.0,Condo,11.94,3.8,8.5,8.0,0.384,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,210.0,3,2,16010610.0,76241.0,Condo,12.76,3.4,8.5,8.0,0.034,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,112.0,2,1,6505632.0,58086.0,Condo,11.96,3.7,8.5,8.0,0.342,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,147.0,5,5,9747276.0,66308.0,House,11.99,4.6,8.5,8.0,0.184,0.1881,Q2,2025
Mandurriao - CBD Fringe,Iloilo,56.0,3,2,3247328.0,57988.0,Lot,12.26,5.1,8.5,8.0,0.277,0.1961,Q4,2025
Mandurriao - CBD Fringe,Iloilo,151.0,2,2,9748560.0,64560.0,Lot,10.93,4.2,8.5,8.0,0.127,0.1811,Q4,2024
Mandurriao - CBD Fringe,Iloilo,209.0,2,2,14663649.0,70161.0,Condo,12.08,5.4,8.5,8.0,0.087,0.1501,Q2,2024
Mandurriao - CBD Fringe,Iloilo,170.0,3,2,11238700.0,66110.0,House,11.98,4.1,8.5,8.0,0.249,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,166.0,2,2,10119028.0,60958.0,Condo,12.59,4.4,8.5,8.0,0.319,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,258.0,3,3,19855680.0,76960.0,House,12.39,3.9,8.5,8.0,0.104,0.2,Q2,2025
Mandurriao - CBD Fringe,Iloilo,84.0,2,1,5312160.0,63240.0,House,11.55,5.1,8.5,8.0,0.208,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,101.0,2,2,6342598.0,62798.0,Condo,12.5,5.8,8.5,8.0,0.211,0.2,Q3,2025
Mandurriao - CBD Fringe,Iloilo,183.0,3,3,12280032.0,67104.0,House,11.9,3.4,8.5,8.0,0.113,0.1723,Q4,2025
Mandurriao - CBD Fringe,Iloilo,147.0,1,1,9128406.0,62098.0,Townhouse,11.64,4.3,8.5,8.0,0.263,0.2,Q1,2025
Mandurriao - CBD Fringe,Iloilo,274.0,3,3,19795952.0,72248.0,Condo,12.08,5.3,8.5,8.0,0.083,0.2,Q4,2025
Mandurriao - CBD Fringe,Iloilo,40.0,3,3,2262000.0,56550.0,Condo,11.92,3.6,8.5,8.0,0.239,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,56.0,2,1,3641288.0,65023.0,Condo,12.62,4.8,8.5,8.0,0.069,0.2,Q1,2025
Mandurriao - CBD Fringe,Iloilo,112.0,3,3,6817440.0,60870.0,Condo,12.14,5.2,8.5,8.0,0.229,0.2,Q2,2025
Mandurriao - CBD Fringe,Iloilo,141.0,3,3,9353094.0,66334.0,Condo,12.08,4.5,8.5,8.0,0.154,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,252.0,4,4,17418240.0,69120.0,House,12.36,4.8,8.5,8.0,0.214,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,151.0,2,2,10068076.0,66676.0,Condo,12.44,5.6,8.5,8.0,0.207,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,136.0,2,2,7918464.0,58224.0,House,12.31,5.7,8.5,8.0,0.41,0.1971,Q1,2024
Mandurriao - CBD Fringe,Iloilo,67.0,3,3,3846068.0,57404.0,Townhouse,12.57,4.5,8.5,8.0,0.231,0.1705,Q2,2024
Mandurriao - CBD Fringe,Iloilo,135.0,3,2,7264755.0,53813.0,Lot,12.24,4.2,8.5,8.0,0.372,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,160.0,3,3,11252320.0,70327.0,House,12.07,3.9,8.5,8.0,0.117,0.1796,Q2,2025
Mandurriao - CBD Fringe,Iloilo,173.0,3,2,11504154.0,66498.0,Condo,12.5,5.1,8.5,8.0,0.171,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,179.0,3,3,12579762.0,70278.0,Condo,11.96,3.7,8.5,8.0,0.052,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,134.0,2,2,8378618.0,62527.0,Condo,12.01,4.3,8.5,8.0,0.201,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,65.0,3,3,3499665.0,53841.0,Lot,12.69,4.6,8.5,8.0,0.308,0.1829,Q3,2024
Mandurriao - CBD Fringe,Iloilo,63.0,2,2,3582369.0,56863.0,Lot,12.65,4.2,8.5,8.0,0.38,0.2,Q2,2025
Mandurriao - CBD Fringe,Iloilo,64.0,2,2,3914240.0,61160.0,Condo,12.0,4.7,8.5,8.0,0.263,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,182.0,3,2,11125114.0,61127.0,Condo,11.82,6.0,8.5,8.0,0.295,0.1465,Q3,2024
Mandurriao - CBD Fringe,Iloilo,243.0,2,1,17569386.0,72302.0,House,12.59,4.4,8.5,8.0,0.096,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,250.0,2,1,18862750.0,75451.0,Condo,12.32,4.2,8.5,8.0,0.036,0.1847,Q4,2024
Mandurriao - CBD Fringe,Iloilo,104.0,4,4,5888480.0,56620.0,Lot,12.13,5.1,8.5,8.0,0.36,0.197,Q2,2025
Mandurriao - CBD Fringe,Iloilo,45.0,3,2,2695860.0,59908.0,Condo,11.87,4.6,8.5,8.0,0.092,0.1592,Q1,2025
Mandurriao - CBD Fringe,Iloilo,185.0,3,3,13417865.0,72529.0,Condo,12.13,5.4,8.5,8.0,0.059,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,34.0,5,4,1682048.0,49472.0,Condo,11.99,4.6,8.5,8.0,0.423,0.2,Q4,2025
Mandurriao - CBD Fringe,Iloilo,184.0,2,2,10687824.0,58086.0,Condo,11.73,4.4,8.5,8.0,0.434,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,122.0,3,3,6729886.0,55163.0,Condo,12.05,3.4,8.5,8.0,0.285,0.1336,Q3,2025
Mandurriao - CBD Fringe,Iloilo,238.0,2,2,16670948.0,70046.0,Townhouse,12.11,3.5,8.5,8.0,0.183,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,184.0,2,2,10545592.0,57313.0,Condo,11.85,3.4,8.5,8.0,0.378,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,213.0,2,2,15070389.0,70753.0,House,12.36,4.7,8.5,8.0,0.108,0.1723,Q2,2025
Mandurriao - CBD Fringe,Iloilo,128.0,1,1,7360000.0,57500.0,Condo,12.52,3.7,8.5,8.0,0.205,0.159,Q4,2025
Mandurriao - CBD Fringe,Iloilo,239.0,3,3,16042158.0,67122.0,Condo,12.39,5.3,8.5,8.0,0.174,0.1743,Q2,2024
Mandurriao - CBD Fringe,Iloilo,158.0,2,1,8816400.0,55800.0,Condo,11.89,4.5,8.5,8.0,0.412,0.2,Q3,2025
Mandurriao - CBD Fringe,Iloilo,184.0,3,2,9894048.0,53772.0,Condo,12.3,4.4,8.5,8.0,0.416,0.1735,Q2,2025
Mandurriao - CBD Fringe,Iloilo,116.0,2,2,7083656.0,61066.0,Condo,12.03,4.0,8.5,8.0,0.3,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,139.0,1,1,9244890.0,66510.0,Condo,11.51,4.9,8.5,8.0,0.068,0.2,Q1,2025
Mandurriao - CBD Fringe,Iloilo,239.0,5,5,15703017.0,65703.0,Townhouse,12.27,4.0,8.5,8.0,0.227,0.2,Q3,2025
Mandurriao - CBD Fringe,Iloilo,125.0,3,3,8538125.0,68305.0,House,12.06,3.9,8.5,8.0,0.125,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,30.0,4,3,1503090.0,50103.0,Lot,13.04,5.2,8.5,8.0,0.401,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,121.0,2,2,7716170.0,63770.0,Condo,12.58,4.7,8.5,8.0,0.08,0.1538,Q1,2025
Mandurriao - CBD Fringe,Iloilo,124.0,1,1,8192556.0,66069.0,House,12.28,4.4,8.5,8.0,0.043,0.2,Q4,2025
Mandurriao - CBD Fringe,Iloilo,131.0,3,3,7763191.0,59261.0,House,12.1,4.9,8.5,8.0,0.323,0.1709,Q4,2024
Mandurriao - CBD Fringe,Iloilo,43.0,3,3,2446442.0,56894.0,Condo,12.07,4.5,8.5,8.0,0.215,0.1464,Q3,2024
Mandurriao - CBD Fringe,Iloilo,57.0,1,1,3142467.0,55131.0,Condo,11.6,4.7,8.5,8.0,0.38,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,107.0,4,4,7035464.0,65752.0,House,11.3,4.0,8.5,8.0,0.052,0.1586,Q4,2025
Mandurriao - CBD Fringe,Iloilo,133.0,3,3,7339605.0,55185.0,Townhouse,11.65,5.7,8.5,8.0,0.364,0.1477,Q1,2025
Mandurriao - CBD Fringe,Iloilo,32.0,3,2,2009216.0,62788.0,House,11.98,4.2,8.5,8.0,0.036,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,124.0,2,2,8234468.0,66407.0,Condo,11.16,5.4,8.5,8.0,0.032,0.1781,Q2,2025
Mandurriao - CBD Fringe,Iloilo,106.0,3,3,6464516.0,60986.0,Lot,11.78,4.4,8.5,8.0,0.218,0.1472,Q4,2025
Mandurriao - CBD Fringe,Iloilo,33.0,2,2,2101869.0,63693.0,Condo,11.9,5.0,8.5,8.0,0.115,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,88.0,5,4,5028760.0,57145.0,Lot,11.91,4.9,8.5,8.0,0.275,0.2,Q4,2024
Mandurriao - CBD Fringe,Iloilo,95.0,2,2,6483275.0,68245.0,Townhouse,11.74,5.2,8.5,8.0,0.031,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,61.0,2,1,3749365.0,61465.0,Townhouse,11.86,4.0,8.5,8.0,0.035,0.1509,Q1,2024
Mandurriao - CBD Fringe,Iloilo,216.0,1,1,13067136.0,60496.0,Townhouse,12.69,5.1,8.5,8.0,0.333,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,43.0,3,2,2724609.0,63363.0,Condo,12.26,5.6,8.5,8.0,0.11,0.2,Q1,2025
Mandurriao - CBD Fringe,Iloilo,172.0,5,4,9881056.0,57448.0,House,11.78,4.3,8.5,8.0,0.302,0.1518,Q4,2025
Mandurriao - CBD Fringe,Iloilo,194.0,4,4,10946838.0,56427.0,Townhouse,11.97,4.5,8.5,8.0,0.342,0.1596,Q3,2024
Mandurriao - CBD Fringe,Iloilo,230.0,3,2,14985880.0,65156.0,House,11.99,4.2,8.5,8.0,0.046,0.1254,Q2,2025
Mandurriao - CBD Fringe,Iloilo,164.0,5,4,9133160.0,55690.0,Condo,11.69,4.3,8.5,8.0,0.351,0.2,Q2,2025
Mandurriao - CBD Fringe,Iloilo,163.0,3,3,10487420.0,64340.0,Condo,11.69,5.5,8.5,8.0,0.135,0.1574,Q1,2024
Mandurriao - CBD Fringe,Iloilo,219.0,2,2,14784252.0,67508.0,Condo,12.4,3.9,8.5,8.0,0.188,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,242.0,3,2,17313406.0,71543.0,House,11.83,3.9,8.5,8.0,0.057,0.2,Q2,2025
Mandurriao - CBD Fringe,Iloilo,78.0,1,1,4199754.0,53843.0,House,11.56,5.5,8.5,8.0,0.381,0.1597,Q4,2025
Mandurriao - CBD Fringe,Iloilo,227.0,2,2,14994939.0,66057.0,Townhouse,11.98,4.9,8.5,8.0,0.261,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,142.0,2,2,8836944.0,62232.0,Townhouse,12.05,5.8,8.5,8.0,0.237,0.1603,Q4,2025
Mandurriao - CBD Fringe,Iloilo,50.0,2,1,2274350.0,45487.0,House,11.21,4.2,8.5,8.0,0.436,0.128,Q1,2025
Mandurriao - CBD Fringe,Iloilo,181.0,5,4,11821472.0,65312.0,Condo,11.98,4.6,8.5,8.0,0.164,0.2,Q2,2025
Mandurriao - CBD Fringe,Iloilo,274.0,5,5,17248026.0,62949.0,House,12.35,4.1,8.5,8.0,0.403,0.1972,Q2,2025
Mandurriao - CBD Fringe,Iloilo,60.0,2,2,3128580.0,52143.0,Condo,12.18,4.6,8.5,8.0,0.329,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,28.0,3,2,1420384.0,50728.0,Condo,12.89,3.4,8.5,8.0,0.419,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,258.0,2,2,14677620.0,56890.0,Condo,12.5,4.9,8.5,8.0,0.41,0.1512,Q1,2024
Mandurriao - CBD Fringe,Iloilo,177.0,1,1,10451850.0,59050.0,Condo,12.58,4.7,8.5,8.0,0.446,0.1999,Q2,2025
Mandurriao - CBD Fringe,Iloilo,80.0,2,2,4924160.0,61552.0,Condo,13.12,4.5,8.5,8.0,0.077,0.1588,Q3,2025
Mandurriao - CBD Fringe,Iloilo,227.0,2,2,14674869.0,64647.0,House,12.3,4.3,8.5,8.0,0.362,0.2,Q2,2025
Mandurriao - CBD Fringe,Iloilo,125.0,2,2,6747625.0,53981.0,Condo,12.07,4.0,8.5,8.0,0.366,0.2,Q1,2024
Mandurriao - CBD Fringe,Iloilo,109.0,2,2,6124601.0,56189.0,Condo,12.39,4.9,8.5,8.0,0.297,0.1818,Q1,2024
Mandurriao - CBD Fringe,Iloilo,98.0,1,1,6300420.0,64290.0,Condo,11.78,3.8,8.5,8.0,0.14,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,177.0,2,2,10656639.0,60207.0,House,12.04,4.8,8.5,8.0,0.435,0.2,Q2,2024
Mandurriao - CBD Fringe,Iloilo,59.0,4,3,4011056.0,67984.0,House,11.74,5.7,8.5,8.0,0.108,0.2,Q3,2024
Mandurriao - CBD Fringe,Iloilo,117.0,1,1,6790914.0,58042.0,Condo,12.16,5.4,8.5,8.0,0.235,0.1383,Q1,2025
Mandurriao - CBD Fringe,Iloilo,102.0,2,2,6057576.0,59388.0,Condo,11.74,3.6,8.5,8.0,0.244,0.1287,Q3,2024
Mandurriao - CBD Fringe,Iloilo,40.0,3,2,2327200.0,58180.0,Lot,11.73,4.2,8.5,8.0,0.09,0.144,Q1,2025
Mandurriao - CBD Fringe,Iloilo,219.0,2,1,14284713.0,65227.0,House,12.17,4.8,8.5,8.0,0.331,0.1907,Q3,2025
Mandurriao - CBD Fringe,Iloilo,27.0,3,2,1645974.0,60962.0,House,11.94,4.5,8.5,8.0,0.058,0.2,Q4,2025
Mandurriao - CBD Fringe,Iloilo,269.0,1,1,16957222.0,63038.0,House,11.23,3.7,8.5,8.0,0.318,0.1477,Q2,2024
Molo - Heritage District,Iloilo,154.0,3,3,6620922.0,42993.0,Condo,5.13,4.3,6.5,5.8,0.233,0.1262,Q4,2025
Molo - Heritage District,Iloilo,177.0,5,4,7564449.0,42737.0,House,4.67,5.9,6.5,5.8,0.342,0.1171,Q3,2025
Molo - Heritage District,Iloilo,59.0,3,2,2642138.0,44782.0,Condo,5.0,4.8,6.5,5.8,0.1,0.1715,Q3,2025
Molo - Heritage District,Iloilo,88.0,3,2,3618120.0,41115.0,House,5.12,5.1,6.5,5.8,0.447,0.1994,Q3,2025
Molo - Heritage District,Iloilo,213.0,2,1,10890264.0,51128.0,Condo,4.33,4.7,6.5,5.8,0.089,0.1263,Q4,2025
Molo - Heritage District,Iloilo,262.0,1,1,13060176.0,49848.0,Lot,4.92,3.9,6.5,5.8,0.278,0.1289,Q4,2024
Molo - Heritage District,Iloilo,27.0,2,2,954747.0,35361.0,House,4.88,5.6,6.5,5.8,0.419,0.1917,Q4,2024
Molo - Heritage District,Iloilo,130.0,3,3,5211570.0,40089.0,Condo,5.41,3.7,6.5,5.8,0.378,0.1963,Q4,2024
Molo - Heritage District,Iloilo,249.0,3,2,12400449.0,49801.0,Condo,4.26,4.7,6.5,5.8,0.299,0.1987,Q4,2024
Molo - Heritage District,Iloilo,98.0,2,1,3574648.0,36476.0,Condo,4.85,5.0,6.5,5.8,0.328,0.1256,Q2,2024
Molo - Heritage District,Iloilo,139.0,3,3,6523548.0,46932.0,House,4.81,5.1,6.5,5.8,0.078,0.1052,Q3,2024
Molo - Heritage District,Iloilo,255.0,2,1,13770510.0,54002.0,Lot,5.38,4.6,6.5,5.8,0.024,0.1429,Q3,2025
Molo - Heritage District,Iloilo,272.0,2,2,13211856.0,48573.0,Condo,4.98,3.9,6.5,5.8,0.207,0.1259,Q1,2024
Molo - Heritage District,Iloilo,192.0,4,4,10345728.0,53884.0,House,5.72,4.5,6.5,5.8,0.058,0.1952,Q3,2024
Molo - Heritage District,Iloilo,202.0,2,2,8878304.0,43952.0,House,5.26,4.6,6.5,5.8,0.174,0.0953,Q3,2024
Molo - Heritage District,Iloilo,181.0,2,2,9245299.0,51079.0,Condo,4.84,4.5,6.5,5.8,0.116,0.1657,Q3,2024
Molo - Heritage District,Iloilo,97.0,2,2,3788626.0,39058.0,House,5.1,5.6,6.5,5.8,0.414,0.1978,Q4,2025
Molo - Heritage District,Iloilo,251.0,2,2,12411448.0,49448.0,Condo,4.86,4.3,6.5,5.8,0.398,0.2,Q3,2024
Molo - Heritage District,Iloilo,33.0,3,3,1168497.0,35409.0,Condo,5.34,5.2,6.5,5.8,0.372,0.1676,Q4,2024
Molo - Heritage District,Iloilo,39.0,5,4,1571037.0,40283.0,Condo,4.47,5.1,6.5,5.8,0.327,0.2,Q4,2025
Molo - Heritage District,Iloilo,178.0,3,2,8569276.0,48142.0,Lot,4.67,5.6,6.5,5.8,0.086,0.0999,Q4,2024
Molo - Heritage District,Iloilo,238.0,3,2,12955530.0,54435.0,Condo,5.18,4.9,6.5,5.8,0.041,0.1333,Q2,2024
Molo - Heritage District,Iloilo,232.0,2,1,10348592.0,44606.0,Condo,5.49,5.5,6.5,5.8,0.301,0.092,Q1,2025
Molo - Heritage District,Iloilo,197.0,3,3,8864803.0,44999.0,House,4.12,4.9,6.5,5.8,0.296,0.2,Q2,2024
Molo - Heritage District,Iloilo,120.0,2,1,5828640.0,48572.0,Lot,5.55,5.3,6.5,5.8,0.179,0.1974,Q3,2025
Molo - Heritage District,Iloilo,116.0,1,1,4636404.0,39969.0,House,4.94,4.1,6.5,5.8,0.223,0.0943,Q4,2025
Molo - Heritage District,Iloilo,133.0,4,3,5568976.0,41872.0,Condo,4.25,3.4,6.5,5.8,0.23,0.0931,Q4,2025
Molo - Heritage District,Iloilo,90.0,2,2,4076100.0,45290.0,House,3.8,5.2,6.5,5.8,0.123,0.1342,Q3,2024
Molo - Heritage District,Iloilo,131.0,2,2,5670597.0,43287.0,Condo,4.39,5.3,6.5,5.8,0.155,0.1215,Q3,2025
Molo - Heritage District,Iloilo,51.0,1,1,2094417.0,41067.0,House,4.99,5.3,6.5,5.8,0.2,0.1908,Q4,2025
Molo - Heritage District,Iloilo,106.0,4,3,4275510.0,40335.0,Condo,4.97,4.7,6.5,5.8,0.279,0.1099,Q3,2024
Molo - Heritage District,Iloilo,264.0,2,1,12344904.0,46761.0,Condo,5.25,5.9,6.5,5.8,0.431,0.1842,Q1,2025
Molo - Heritage District,Iloilo,205.0,2,2,9991290.0,48738.0,Condo,4.78,4.7,6.5,5.8,0.252,0.1563,Q3,2024
Molo - Heritage District,Iloilo,61.0,4,4,2245471.0,36811.0,House,4.56,5.3,6.5,5.8,0.334,0.1355,Q2,2025
Molo - Heritage District,Iloilo,98.0,2,2,3782408.0,38596.0,Condo,4.83,5.4,6.5,5.8,0.367,0.1082,Q3,2025
Molo - Heritage District,Iloilo,91.0,4,4,4510506.0,49566.0,Condo,5.01,6.0,6.5,5.8,0.069,0.2,Q3,2024
Molo - Heritage District,Iloilo,96.0,2,1,3959232.0,41242.0,House,5.09,4.8,6.5,5.8,0.301,0.1638,Q2,2024
Molo - Heritage District,Iloilo,201.0,3,3,9291426.0,46226.0,Townhouse,4.68,4.6,6.5,5.8,0.227,0.1428,Q2,2025
Molo - Heritage District,Iloilo,253.0,5,5,12170312.0,48104.0,Condo,5.36,4.1,6.5,5.8,0.266,0.1347,Q1,2024
Molo - Heritage District,Iloilo,206.0,3,3,11816778.0,57363.0,House,4.75,5.9,6.5,5.8,0.037,0.1977,Q2,2024
Molo - Heritage District,Iloilo,149.0,3,3,6248762.0,41938.0,House,4.65,5.3,6.5,5.8,0.41,0.1878,Q4,2024
Molo - Heritage District,Iloilo,65.0,2,1,2480270.0,38158.0,Condo,4.78,5.3,6.5,5.8,0.43,0.1866,Q3,2025
